taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory
2995482,Rubus sieboldii Blume,2995482,Rubus sieboldii Blume,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Rubus,2988638,Rubus sieboldii,2995482,NE
2650479,Phlebodium aureum  J.Sm.,2650479,Phlebodium aureum  J.Sm.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Polypodiales,392,Polypodiaceae,2368,Phlebodium,2650476,Phlebodium aureum,2650479,NE
2926679,Lamium amplexicaule L.,2926679,Lamium amplexicaule L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Lamium,2926678,Lamium amplexicaule,2926679,NE
4410212,"Amynthas morrisi ",9135535,"Perichaeta morrisi Beddard, 1892",1,SPECIES,SYNONYM,Animalia,1,Annelida,42,Clitellata,255,Crassiclitellata,5958860,Megascolecidae,2254,Perichaeta,3267595,Perichaeta morrisi,9135535,NE
6900870,"Laminalloptes phaetontis ",6900870,"Laminalloptes phaetontis ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Sarcoptiformes,542,Alloptidae,6101,Laminalloptes,4404365,Laminalloptes phaetontis,6900870,NE
2874612,Sechium edule  Sw.,2874612,Sechium edule  Sw.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Cucurbitales,7224005,Cucurbitaceae,6634,Sechium,2874611,Sechium edule,2874612,NE
1420197,"Aleurodothrips fasciapennis ",1420197,"Aleurodothrips fasciapennis ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Thysanoptera,1228,Phlaeothripidae,4386,Aleurodothrips,1420196,Aleurodothrips fasciapennis,1420197,NE
1419360,"Xenopsylla vexabilis Jordan, 1925",1419360,"Xenopsylla vexabilis Jordan, 1925",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Siphonaptera,1366,Pulicidae,8853,Xenopsylla,1419358,Xenopsylla vexabilis,1419360,NE
2925396,Citharexylum spinosum L.,2925396,Citharexylum spinosum L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Verbenaceae,6689,Citharexylum,7853269,Citharexylum spinosum,2925396,LC
2370243,"Astronotus ocellatus ",2370243,"Astronotus ocellatus ",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,,,Perciformes,587,Cichlidae,8522,Astronotus,2370239,Astronotus ocellatus,2370243,NE
1031393,"Ectopsocus californicus ",1031393,"Ectopsocus californicus ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Psocodea,7612838,Ectopsocidae,7934,Ectopsocus,1031392,Ectopsocus californicus,1031393,NE
3038546,Schefflera actinophylla  Harms,11008739,Heptapleurum actinophyllum  Lowry & G.M.Plunkett,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Apiales,1351,Araliaceae,8800,Heptapleurum,7314503,Heptapleurum actinophyllum,11008739,LC
5405569,Pectis linifolia L.,5405569,Pectis linifolia L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Pectis,9556175,Pectis linifolia,5405569,NE
5161771,"Aspidiotus selangorensis Hall & Williams, 1962",5161771,"Aspidiotus selangorensis Hall & Williams, 1962",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Diaspididae,4521,Aspidiotus,5161675,Aspidiotus selangorensis,5161771,NE
9739431,Austropuccinia psidii  Beenken,9739431,Austropuccinia psidii  Beenken,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Pucciniomycetes,270,Pucciniales,1126,Sphaerophragmiaceae,3283280,Austropuccinia,9763498,Austropuccinia psidii,9739431,NE
4286975,"Cyprinus carpio Linnaeus, 1758",4286975,"Cyprinus carpio Linnaeus, 1758",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,,,Cypriniformes,1153,Cyprinidae,7336,Cyprinus,2347697,Cyprinus carpio,4286975,VU
2704757,Sporobolus indicus  R.Br.,2704757,Sporobolus indicus  R.Br.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Sporobolus,2704744,Sporobolus indicus,2704757,LC
4497745,"Aganaspis daci ",4497745,"Aganaspis daci ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Figitidae,6990,Aganaspis,4404694,Aganaspis daci,4497745,NE
4401517,"Lepidopsocus marmoratus ",4401517,"Lepidopsocus marmoratus ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Psocodea,7612838,Lepidopsocidae,4378,Lepidopsocus,4401502,Lepidopsocus marmoratus,4401517,NE
2076281,"Melanaphis bambusae ",2076281,"Melanaphis bambusae ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Aphididae,3042,Melanaphis,2076266,Melanaphis bambusae,2076281,NE
1534183,"Toxomerus marginatus ",1534183,"Toxomerus marginatus ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Diptera,811,Syrphidae,6920,Toxomerus,1534009,Toxomerus marginatus,1534183,NE
2370898,"Thorichthys meeki Brind, 1918",2370898,"Thorichthys meeki Brind, 1918",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,,,Perciformes,587,Cichlidae,8522,Thorichthys,2370888,Thorichthys meeki,2370898,LC
2193454,"Galumna alata ",2193454,"Galumna alata ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Sarcoptiformes,542,Galumnidae,7429,Galumna,2193416,Galumna alata,2193454,NE
1216881,"Xylosandrus morigerus Reitter, 1913",1216881,"Xylosandrus morigerus Reitter, 1913",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Curculionidae,4239,Xylosandrus,1216876,Xylosandrus morigerus,1216881,NE
5166897,"Isotoma trispinata MacGillivray, 1896",7474885,"Desoria trispinata ",1,SPECIES,SYNONYM,Animalia,1,Arthropoda,54,Collembola,10713444,Entomobryomorpha,11776269,Isotomidae,7214,Desoria,2120392,Desoria trispinata,7474885,NE
6949273,"Specularius impressithorax ",6949273,"Specularius impressithorax ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Chrysomelidae,7780,Specularius,4716948,Specularius impressithorax,6949273,NE
2074316,"Hysteroneura setariae ",2074316,"Hysteroneura setariae ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Aphididae,3042,Hysteroneura,2074315,Hysteroneura setariae,2074316,NE
4125878,Schedonorus pratensis  P.Beauv.,2706237,Lolium pratense  Darbysh.,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Lolium,2706217,Lolium pratense,2706237,NE
2874004,Aristolochia elegans Mast.,2873993,Aristolochia littoralis Parodi,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Piperales,404,Aristolochiaceae,3066,Aristolochia,2873978,Aristolochia littoralis,2873993,NE
1501830,"Scenopinus adventicius Hardy, 1960",1501830,"Scenopinus adventicius Hardy, 1960",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Diptera,811,Scenopinidae,3526,Scenopinus,1501582,Scenopinus adventicius,1501830,NE
1032218,"Strigiphilus aitkeni Clay, 1966",1032218,"Strigiphilus aitkeni Clay, 1966",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Psocodea,7612838,Philopteridae,2782,Strigiphilus,1032215,Strigiphilus aitkeni,1032218,NE
1621405,"Acinia picturata ",1621405,"Acinia picturata ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Diptera,811,Tephritidae,3520,Acinia,1621392,Acinia picturata,1621405,NE
9164170,"Lepidodactylus lugubris ",9164170,"Lepidodactylus lugubris ",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Squamata,11592253,,,Gekkonidae,5666,Lepidodactylus,2447647,Lepidodactylus lugubris,9164170,LC
5359843,Flemingia strobilifera  W.T.Aiton,5359843,Flemingia strobilifera  W.T.Aiton,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Flemingia,2975927,Flemingia strobilifera,5359843,NE
1419468,"Ctenocephalides canis ",1419468,"Ctenocephalides canis ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Siphonaptera,1366,Pulicidae,8853,Ctenocephalides,1419466,Ctenocephalides canis,1419468,NE
1315391,"Wasmannia auropunctata ",1315391,"Wasmannia auropunctata ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Formicidae,4342,Wasmannia,1315379,Wasmannia auropunctata,1315391,NE
2120075,"Folsomina onychiurina Denis, 1931",2120075,"Folsomina onychiurina Denis, 1931",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Collembola,10713444,Entomobryomorpha,11776269,Isotomidae,7214,Folsomina,2120074,Folsomina onychiurina,2120075,NE
4113668,Ischaemum aristatum L.,4113668,Ischaemum aristatum L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Ischaemum,2702456,Ischaemum aristatum,4113668,NE
1290634,"Gelis albipalpus ",1290634,"Gelis albipalpus ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Ichneumonidae,3512,Gelis,1290080,Gelis albipalpus,1290634,NE
6068766,Cenchrus complanatus  Morrone,6068766,Cenchrus complanatus  Morrone,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Cenchrus,2703201,Cenchrus complanatus,6068766,NE
4290685,"Perapion violaceum ",4290685,"Perapion violaceum ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Brentidae,4238,Perapion,4290684,Perapion violaceum,4290685,NE
7219441,Achyranthes aspera var. aspera,7219441,Achyranthes aspera var. aspera,1,VARIETY,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Amaranthaceae,3064,Achyranthes,3085166,Achyranthes aspera,3085168,
3752363,Moringa stenopetala  Cufod.,3752363,Moringa stenopetala  Cufod.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Moringaceae,6753,Moringa,3054180,Moringa stenopetala,3752363,NE
1043961,"Propalticus oculatus Sharp, 1879",1043961,"Propalticus oculatus Sharp, 1879",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Laemophloeidae,7832,Propalticus,1043960,Propalticus oculatus,1043961,NE
1420772,"Aptinothrips rufus ",1420772,"Aptinothrips rufus ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Thysanoptera,1228,Thripidae,4387,Aptinothrips,1420770,Aptinothrips rufus,1420772,NE
1090692,"Onthophagus nigriventris Orbigny, 1902",1090692,"Onthophagus nigriventris Orbigny, 1902",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Scarabaeidae,5840,Onthophagus,1089294,Onthophagus nigriventris,1090692,LC
2985930,Kalanchoe pinnata  Pers.,2985930,Kalanchoe pinnata  Pers.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Saxifragales,7219248,Crassulaceae,2406,Kalanchoe,2985928,Kalanchoe pinnata,2985930,NE
9066541,"Hemidactylus garnotii Duméril & Bibron, 1836",9066541,"Hemidactylus garnotii Duméril & Bibron, 1836",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Squamata,11592253,,,Gekkonidae,5666,Hemidactylus,5221394,Hemidactylus garnotii,9066541,LC
5980020,"Chrysosoma puma Dyte & Smith, 1980",5980020,"Chrysosoma puma Dyte & Smith, 1980",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Diptera,811,Dolichopodidae,7305,Chrysosoma,5979674,Chrysosoma puma,5980020,NE
2441022,"Bos taurus Linnaeus, 1758",2441022,"Bos taurus Linnaeus, 1758",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Mammalia,359,Artiodactyla,731,Bovidae,9614,Bos,2441017,Bos taurus,2441022,NE
2516636,Kuehneola uredinis  Arthur,2516636,Kuehneola uredinis  Arthur,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Pucciniomycetes,270,Pucciniales,1126,Phragmidiaceae,7587,Kuehneola,2514103,Kuehneola uredinis,2516636,NE
4990226,"Serangium maculigerum Blackburn, 1892",4990226,"Serangium maculigerum Blackburn, 1892",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Coccinellidae,7782,Serangium,1043644,Serangium maculigerum,4990226,NE
8346462,"Howardia biclavis ",8346462,"Howardia biclavis ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Diaspididae,4521,Howardia,2087828,Howardia biclavis,8346462,NE
1376477,"Coccidoxenoides perminutus Girault, 1915",1376477,"Coccidoxenoides perminutus Girault, 1915",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Encyrtidae,9440,Coccidoxenoides,1376476,Coccidoxenoides perminutus,1376477,NE
9169006,"Gonaxis vulcani ",9169006,"Gonaxis vulcani ",1,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Stylommatophora,1456,Streptaxidae,6533,Gonaxis,4572265,Gonaxis vulcani,9169006,NE
1043819,"Nausibius clavicornis ",1043819,"Nausibius clavicornis ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Silvanidae,7850,Nausibius,1043815,Nausibius clavicornis,1043819,NE
5331181,Viola odorata L.,5331181,Viola odorata L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Violaceae,6631,Viola,2874237,Viola odorata,5331181,NE
4549255,"Macrocheles mammifer Berlese, 1918",4549255,"Macrocheles mammifer Berlese, 1918",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Mesostigmata,1109,Macrochelidae,2831,Macrocheles,3252867,Macrocheles mammifer,4549255,NE
2702451,Dichanthium sericeum  A.Camus,2702451,Dichanthium sericeum  A.Camus,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Dichanthium,2702444,Dichanthium sericeum,2702451,NE
2768503,Asparagus densiflorus  Jessop,2768503,Asparagus densiflorus  Jessop,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Asparagaceae,7683,Asparagus,9527393,Asparagus densiflorus,2768503,NE
3152072,Triumfetta semitriloba Jacq.,3152072,Triumfetta semitriloba Jacq.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Malvaceae,6685,Triumfetta,3152064,Triumfetta semitriloba,3152072,LC
1067409,"Aphodius fimetarius ",1067409,"Aphodius fimetarius ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Scarabaeidae,5840,Aphodius,1067398,Aphodius fimetarius,1067409,NE
2326768,"Pomatoleios kraussii ",5959034,"Spirobranchus kraussii ",1,SPECIES,SYNONYM,Animalia,1,Annelida,42,Polychaeta,256,Sabellida,1080,Serpulidae,7086,Spirobranchus,5199462,Spirobranchus kraussii,5959034,NE
2093000,"Saccharicoccus sacchari ",2093000,"Saccharicoccus sacchari ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Pseudococcidae,4534,Saccharicoccus,2092999,Saccharicoccus sacchari,2093000,NE
2716311,Cyperus papyrus L.,2716311,Cyperus papyrus L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Cyperus,2713455,Cyperus papyrus,2716311,LC
6135167,"Gamasolaelaps whartoni ",6135167,"Gamasolaelaps whartoni ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Mesostigmata,1109,Veigaiidae,6079,Gamasolaelaps,4336756,Gamasolaelaps whartoni,6135167,NE
2763793,Palisota bracteosa C.B.Clarke,2763793,Palisota bracteosa C.B.Clarke,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Commelinales,553,Commelinaceae,2763195,Palisota,7594305,Palisota bracteosa,2763793,NE
1483372,"Ravinia lherminieri ",1483372,"Ravinia lherminieri ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Diptera,811,Sarcophagidae,9508,Ravinia,1483286,Ravinia lherminieri,1483372,NE
2080592,"Icerya purchasi Maskell, 1879",2080592,"Icerya purchasi Maskell, 1879",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Margarodidae,8651,Icerya,2080538,Icerya purchasi,2080592,NE
6931186,"Nicoletia phytophila Gervais, 1844",6931186,"Nicoletia phytophila Gervais, 1844",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Zygentoma,1004,Nicoletiidae,6994,Nicoletia,1421127,Nicoletia phytophila,6931186,NE
3084704,Portulaca pilosa L.,3084704,Portulaca pilosa L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Portulacaceae,6717,Portulaca,3084696,Portulaca pilosa,3084704,NE
5352523,Kummerowia striata  Schindl.,5352523,Kummerowia striata  Schindl.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Kummerowia,2954000,Kummerowia striata,5352523,NE
4989989,"Scymnus loewii Mulsant, 1850",4989989,"Scymnus loewii Mulsant, 1850",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Coccinellidae,7782,Scymnus,1043204,Scymnus loewii,4989989,NE
1420269,"Liothrips floridensis ",1420269,"Liothrips floridensis ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Thysanoptera,1228,Phlaeothripidae,4386,Liothrips,7925759,Liothrips floridensis,1420269,NE
1877032,"Paralipsa gularis ",1877032,"Paralipsa gularis ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Pyralidae,5336,Paralipsa,1877026,Paralipsa gularis,1877032,NE
1086234,"Ateuchus lecontei ",1086234,"Ateuchus lecontei ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Scarabaeidae,5840,Ateuchus,1086222,Ateuchus lecontei,1086234,NE
1044622,"Xerosaprinus fimbriatus ",1044623,"Saprinus fimbriatus J.L.LeConte, 1851",1,SPECIES,SYNONYM,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Histeridae,4733,Saprinus,1044805,Saprinus fimbriatus,1044623,NE
8426792,Cupressus macrocarpa Hartw.,2684070,Cupressus macrocarpa Hartw. ex Gordon,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Pinopsida,194,Pinales,640,Cupressaceae,8144,Cupressus,10225588,Cupressus macrocarpa,2684070,NE
3171949,Verbascum thapsus L.,3171949,Verbascum thapsus L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Scrophulariaceae,2390,Verbascum,2928970,Verbascum thapsus,3171949,NE
2288845,"Teredo fulleri Clapp, 1924",2288845,"Teredo fulleri Clapp, 1924",1,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Bivalvia,137,Myida,9241244,Teredinidae,6879,Teredo,2288843,Teredo fulleri,2288845,NE
2184359,"Amblyomma nuttalli Dönitz, 1909",2184359,"Amblyomma nuttalli Dönitz, 1909",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Ixodida,1425,Ixodidae,9167,Amblyomma,7967293,Amblyomma nuttalli,2184359,NE
5884081,"Spodoptera mauritia acronyctoides Guenée, 1852",5884081,"Spodoptera mauritia acronyctoides Guenée, 1852",1,SUBSPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Noctuidae,7015,Spodoptera,1765207,Spodoptera mauritia,5109848,
2187021,"Galendromus occidentalis ",2187021,"Galendromus occidentalis ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Mesostigmata,1109,Phytoseiidae,3511,Galendromus,2187005,Galendromus occidentalis,2187021,NE
8407378,"Aleurotrachelus trachoides ",8407378,"Aleurotrachelus trachoides ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Aleyrodidae,4304,Aleurotrachelus,4484246,Aleurotrachelus trachoides,8407378,NE
1419555,"Pulex simulans Baker, 1895",1419555,"Pulex simulans Baker, 1895",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Siphonaptera,1366,Pulicidae,8853,Pulex,1419545,Pulex simulans,1419555,NE
2218590,"Arcitalitrus sylvaticus ",2218590,"Arcitalitrus sylvaticus ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Malacostraca,229,Amphipoda,1231,Arcitalitridae,11114010,Arcitalitrus,2218589,Arcitalitrus sylvaticus,2218590,NE
3067119,Euphorbia maculata L.,3067119,Euphorbia maculata L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Euphorbiaceae,4691,Euphorbia,11397237,Euphorbia maculata,3067119,NE
4654411,"Exothorhis Summers, 1960",4654411,"Exothorhis Summers, 1960",1,GENUS,DOUBTFUL,Animalia,1,Arthropoda,54,Arachnida,367,Trombidiformes,543,Eupalopsellidae,4545134,Exothorhis,4654411,,,
5315358,Dendrobium mirbelianum Gaudich.,5315358,Dendrobium mirbelianum Gaudich.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Orchidaceae,7689,Dendrobium,2821327,Dendrobium mirbelianum,5315358,LC
5159020,"Hayhurstia atriplicis ",5159020,"Hayhurstia atriplicis ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Aphididae,3042,Hayhurstia,5159018,Hayhurstia atriplicis,5159020,NE
11780770,"Nodele philippinensis ",11780770,"Nodele philippinensis ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Trombidiformes,543,Cheyletidae,6074,Nodele,4655264,Nodele philippinensis,11780770,NE
4990911,"Chrysobothris indica Gory & Laporte, 1837",4990911,"Chrysobothris indica Gory & Laporte, 1837",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Buprestidae,3789,Chrysobothris,4990909,Chrysobothris indica,4990911,NE
1365557,"Encarsia lounsburyi ",1365557,"Encarsia lounsburyi ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Aphelinidae,5503,Encarsia,1365255,Encarsia lounsburyi,1365557,NE
1279360,"Polysphincta koebelei Howard, 1892",1279360,"Polysphincta koebelei Howard, 1892",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Ichneumonidae,3512,Polysphincta,1279347,Polysphincta koebelei,1279360,NE
2010931,"Taylorilygus apicalis ",2010931,"Taylorilygus apicalis ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Miridae,4319,Taylorilygus,2010927,Taylorilygus apicalis,2010931,NE
4805273,"Spinibdella cronini ",4805273,"Spinibdella cronini ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Trombidiformes,543,Bdellidae,3662,Spinibdella,4805270,Spinibdella cronini,4805273,NE
1857068,"Opogona sacchari ",1857068,"Opogona sacchari ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Tineidae,9412,Opogona,1857014,Opogona sacchari,1857068,NE
1044106,"Carpophilus mutilatus Erichson, 1843",1044106,"Carpophilus mutilatus Erichson, 1843",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Nitidulidae,7840,Carpophilus,1044105,Carpophilus mutilatus,1044106,NE
1032754,"Bovicola bovis ",1032754,"Bovicola bovis ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Psocodea,7612838,Trichodectidae,6040,Bovicola,1032749,Bovicola bovis,1032754,NE
5275406,Pteris tremula R.Br.,5275406,Pteris tremula R.Br.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Polypodiales,392,Pteridaceae,2367,Pteris,2651676,Pteris tremula,5275406,NE
3069170,Euphorbia tithymaloides subsp. padifolia  V.W.Steinm.,3069170,Euphorbia tithymaloides subsp. padifolia  V.W.Steinm.,1,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Euphorbiaceae,4691,Euphorbia,11397237,Euphorbia tithymaloides,3069168,
4293080,"Ceresium unicolor ",4293080,"Ceresium unicolor ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Cerambycidae,5602,Ceresium,1104680,Ceresium unicolor,4293080,NE
